points,played,start,relief,relief_start,qs,save,home_runs,player,player_id,team_id,game_id,scoring_period_id,matchup_id,eligible_slots,lineup_id,in_lineup,pitcher,batter,season,playoffs
-0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Ji Hwan Bae,40896,2,5,4,1,9/5/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
5,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,Aaron Judge,33192,14,6,4,1,9/10/5/11/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Dylan Cease,34943,14,6,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Kevin Gausman,32667,14,6,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Alek Manoah,42436,14,6,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Robbie Ray,32175,14,6,4,1,13/14/16/17,16,FALSE,FALSE,FALSE,2023,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Vinnie Pasquantino,4109109,14,6,4,1,1/7/19/11/12/16/17,1,TRUE,FALSE,TRUE,2023,FALSE
1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Steven Kwan,41996,14,6,4,1,8/10/5/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Kyle Wright,39652,14,6,4,1,13/14/16/17,17,FALSE,FALSE,FALSE,2023,FALSE
0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Josh Bell,32517,14,6,4,1,1/7/19/11/12/16/17,7,TRUE,FALSE,TRUE,2023,FALSE
4,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Corbin Carroll,42404,14,6,4,1,8/5/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
-1.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Gunnar Henderson,42507,14,6,4,1,3/7/19/12/16/17,3,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Jose Berrios,32811,14,6,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
7,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,Josh Hader,32760,14,6,4,1,13/15/16/17,15,TRUE,TRUE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Ryan Pressly,33072,14,6,4,1,13/15/16/17,16,FALSE,FALSE,FALSE,2023,FALSE
2,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Andres Gimenez,37729,14,6,4,1,2/6/19/12/16/17,2,TRUE,FALSE,TRUE,2023,FALSE
3,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tyler Stephenson,34975,14,6,4,1,0/12/16/17,0,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,CJ Abrams,42402,14,6,4,1,4/6/19/12/16/17,4,TRUE,FALSE,TRUE,2023,FALSE
2.5,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,Scott Barlow,32156,14,6,4,1,13/15/16/17,15,TRUE,TRUE,FALSE,2023,FALSE
2.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Jordan Walker,4684778,14,6,4,1,3/7/19/12/16/17,12,TRUE,FALSE,TRUE,2023,FALSE
-0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Javier Baez,32127,14,6,4,1,4/6/19/12/16/17,6,TRUE,FALSE,TRUE,2023,FALSE
2,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Jorge Soler,32558,14,6,4,1,8/5/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
5,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,Trevor Rogers,39640,14,6,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,German Marquez,34874,14,6,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,David Robertson,29172,14,6,4,1,13/15/16/17,15,TRUE,TRUE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Jorge Mateo,33832,14,6,4,1,4/6/19/12/16/17,16,FALSE,FALSE,FALSE,2023,FALSE
2,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Travis d'Arnaud,29951,14,6,4,1,0/12/16/17,16,FALSE,FALSE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Gerrit Cole,32081,12,1,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
-0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Manny Machado,31097,12,1,4,1,3/7/19/12/16/17,3,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Luis Castillo,35124,12,1,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Matt Olson,32767,12,1,4,1,1/7/19/12/16/17,1,TRUE,FALSE,TRUE,2023,FALSE
1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Bo Bichette,38904,12,1,4,1,4/6/19/12/16/17,4,TRUE,FALSE,TRUE,2023,FALSE
3,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Daulton Varsho,40963,12,1,4,1,0/9/10/5/12/16/17,0,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Logan Gilbert,41221,12,1,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
8,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,Luis Robert Jr.,39631,12,1,4,1,9/5/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
9,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Masataka Yoshida,4872598,12,1,4,1,8/5/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Brady Singer,41172,12,1,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Merrill Kelly,32968,12,1,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
3,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Nick Castellanos,31187,12,1,4,1,10/5/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
8,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,Giancarlo Stanton,30583,12,1,4,1,10/5/11/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
4,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,Andres Munoz,40939,12,1,4,1,13/15/16/17,15,TRUE,TRUE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tyler Mahle,34973,12,1,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,DJ LeMahieu,30765,12,1,4,1,1/2/3/6/7/19/12/16/17,2,TRUE,FALSE,TRUE,2023,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Josh Naylor,35066,12,1,4,1,1/7/19/11/12/16/17,16,FALSE,FALSE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Sean Manaea,33244,12,1,4,1,13/14/16/17,16,FALSE,FALSE,FALSE,2023,FALSE
5.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,Ryan McMahon,33247,12,1,4,1,3/7/19/12/16/17,7,TRUE,FALSE,TRUE,2023,FALSE
0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Mike Yastrzemski,33341,12,1,4,1,9/10/5/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
2,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,Evan Phillips,37911,12,1,4,1,13/15/16/17,15,TRUE,TRUE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tony Gonsolin,38958,12,1,4,1,13/14/16/17,17,FALSE,FALSE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Hunter Brown,4717803,12,1,4,1,13/14/16/17,16,FALSE,FALSE,FALSE,2023,FALSE
-0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Marcell Ozuna,31668,12,1,4,1,8/5/11/12/16/17,12,TRUE,FALSE,TRUE,2023,FALSE
-3.5,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,Reynaldo Lopez,33860,12,1,4,1,13/15/16/17,15,TRUE,TRUE,FALSE,2023,FALSE
-1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Orlando Arcia,32530,12,1,4,1,2/6/19/12/16/17,6,TRUE,FALSE,TRUE,2023,FALSE
3,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Freddie Freeman,30193,7,2,4,1,1/7/19/12/16/17,1,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Yordan Alvarez,36018,7,2,4,1,8/5/11/12/16/17,16,FALSE,FALSE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Spencer Strider,4307825,7,2,4,1,13/14/15/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
2.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Francisco Lindor,32129,7,2,4,1,4/6/19/12/16/17,4,TRUE,FALSE,TRUE,2023,FALSE
-1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Bobby Witt Jr.,42403,7,2,4,1,3/4/6/7/19/12/16/17,3,TRUE,FALSE,TRUE,2023,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Jake Cronenworth,36364,7,2,4,1,1/2/6/7/19/12/16/17,2,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Pablo Lopez,39671,7,2,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Nestor Cortes,36480,7,2,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Kris Bryant,33172,7,2,4,1,8/5/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
22.5,0,TRUE,FALSE,FALSE,TRUE,FALSE,0,Joe Ryan,42450,7,2,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,C.J. Cron,32155,7,2,4,1,1/7/19/11/12/16/17,7,TRUE,FALSE,TRUE,2023,FALSE
4.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,Luis Garcia,4684365,7,2,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Vaughn Grissom,42503,7,2,4,1,2/6/19/12/16/17,16,FALSE,FALSE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Mitch Haniger,32771,7,2,4,1,10/5/12/16/17,17,FALSE,FALSE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Miles Mikolas,32116,7,2,4,1,13/14/16/17,16,FALSE,FALSE,FALSE,2023,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Ryan Mountcastle,34940,7,2,4,1,1/7/19/11/12/16/17,12,TRUE,FALSE,TRUE,2023,FALSE
4,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Willson Contreras,32532,7,2,4,1,0/11/12/16/17,0,TRUE,FALSE,TRUE,2023,FALSE
0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Michael Conforto,33711,7,2,4,1,10/5/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
21.5,0,TRUE,FALSE,FALSE,TRUE,FALSE,0,Tyler Anderson,32151,7,2,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
2,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Mark Canha,31670,7,2,4,1,8/5/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
7,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,Alexis Diaz,4905920,7,2,4,1,13/15/16/17,15,TRUE,TRUE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Jean Segura,31037,7,2,4,1,2/6/19/12/16/17,6,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,A.J. Minter,36133,7,2,4,1,13/15/16/17,15,TRUE,TRUE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Rafael Montero,32631,7,2,4,1,13/15/16/17,15,TRUE,TRUE,FALSE,2023,FALSE
3,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Andrew McCutchen,28701,7,2,4,1,8/5/11/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
2.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,James Outman,41802,7,2,4,1,8/5/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Max Scherzer,28976,11,3,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Shane Bieber,40912,11,3,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Brandon Woodruff,37515,11,3,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Kyle Schwarber,33712,11,3,4,1,8/5/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Triston McKenzie,34954,11,3,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
2,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Luis Arraez,39572,11,3,4,1,1/2/6/7/19/11/12/16/17,1,TRUE,FALSE,TRUE,2023,FALSE
9,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,Cedric Mullins,35578,11,3,4,1,9/5/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
1.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tommy Edman,39907,11,3,4,1,2/4/6/19/12/16/17,2,TRUE,FALSE,TRUE,2023,FALSE
1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Oneil Cruz,39712,11,3,4,1,4/6/19/12/16/17,4,TRUE,FALSE,TRUE,2023,FALSE
4,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Taylor Ward,34923,11,3,4,1,10/5/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Alec Bohm,41169,11,3,4,1,3/7/19/12/16/17,3,TRUE,FALSE,TRUE,2023,FALSE
-0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Brandon Drury,32269,11,3,4,1,1/2/3/6/7/19/11/12/16/17,7,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Wilmer Flores,30627,11,3,4,1,1/2/3/6/7/19/11/12/16/17,16,FALSE,FALSE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Bryce Harper,30951,11,3,4,1,11/12/16/17,17,FALSE,FALSE,FALSE,2023,FALSE
1.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Whit Merrifield,32422,11,3,4,1,2/6/19/10/5/12/16/17,6,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Adam Wainwright,5403,11,3,4,1,13/14/16/17,16,FALSE,FALSE,FALSE,2023,FALSE
2,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Andrew Benintendi,34986,11,3,4,1,8/5/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Domingo German,33660,11,3,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,William Contreras,39895,11,3,4,1,0/11/12/16/17,0,TRUE,FALSE,TRUE,2023,FALSE
1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Oswaldo Cabrera,40835,11,3,4,1,10/5/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
-0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Josh Rojas,40718,11,3,4,1,2/3/6/7/19/12/16/17,16,FALSE,FALSE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Matthew Boyd,34401,11,3,4,1,13/15/16/17,15,TRUE,TRUE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Craig Kimbrel,30653,11,3,4,1,13/15/16/17,15,TRUE,TRUE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Aroldis Chapman,30442,11,3,4,1,13/15/16/17,15,TRUE,TRUE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Matt Carpenter,31015,11,3,4,1,11/12/16/17,12,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Hayden Wesneski,42996,11,3,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Corbin Burnes,39878,6,4,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
2,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Kyle Tucker,34967,6,4,4,1,10/5/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Zack Wheeler,31267,6,4,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Austin Riley,34982,6,4,4,1,3/7/19/12/16/17,3,TRUE,FALSE,TRUE,2023,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,George Springer,32078,6,4,4,1,9/10/5/11/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
7,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,Xander Bogaerts,31606,6,4,4,1,4/6/19/12/16/17,4,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Lucas Giolito,32697,6,4,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
1.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Byron Buxton,32655,6,4,4,1,9/5/11/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
3,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Salvador Perez,31127,6,4,4,1,0/11/12/16/17,0,TRUE,FALSE,TRUE,2023,FALSE
3,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Rowdy Tellez,34287,6,4,4,1,1/7/19/12/16/17,1,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Chris Sale,30948,6,4,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
5.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Andrew Vaughn,42394,6,4,4,1,1/7/19/8/10/5/11/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
3,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Brandon Lowe,39961,6,4,4,1,2/6/19/12/16/17,2,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Alex Cobb,31086,6,4,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Kenley Jansen,29630,6,4,4,1,13/15/16/17,15,TRUE,TRUE,FALSE,2023,FALSE
1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Jeremy Pena,41273,6,4,4,1,4/6/19/12/16/17,6,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Anthony Rendon,32098,6,4,4,1,3/7/19/12/16/17,16,FALSE,FALSE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Eduardo Rodriguez,32675,6,4,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Miguel Vargas,42453,6,4,4,1,1/7/19/12/16/17,7,TRUE,FALSE,TRUE,2023,FALSE
0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Max Kepler,31870,6,4,4,1,10/5/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Jhoan Duran,41109,6,4,4,1,13/15/16/17,15,TRUE,TRUE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Michael King,40429,6,4,4,1,13/15/16/17,16,FALSE,FALSE,FALSE,2023,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Jarred Kelenic,41150,6,4,4,1,9/10/5/12/16/17,12,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Liam Hendriks,31755,6,4,4,1,13/15/16/17,17,FALSE,FALSE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Steven Matz,33106,6,4,4,1,13/14/16/17,16,FALSE,FALSE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Jonathan Loaisiga,39807,6,4,4,1,13/15/16/17,15,TRUE,TRUE,FALSE,2023,FALSE
-0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Juan Soto,36969,1,5,4,1,10/5/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
11,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,Mike Trout,30836,1,5,4,1,9/5/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
2.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Ronald Acuna Jr.,36185,1,5,4,1,10/5/11/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Cristian Javier,41261,1,5,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Ozzie Albies,33783,1,5,4,1,2/6/19/12/16/17,2,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Blake Snell,33748,1,5,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
3,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Dansby Swanson,34895,1,5,4,1,4/6/19/12/16/17,4,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Lance Lynn,30820,1,5,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
3,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Willy Adames,33675,1,5,4,1,4/6/19/12/16/17,6,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Clayton Kershaw,28963,1,5,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
8,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Matt Chapman,33857,1,5,4,1,3/7/19/12/16/17,3,TRUE,FALSE,TRUE,2023,FALSE
17,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,Kodai Senga,4142421,1,5,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
5.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Eugenio Suarez,32367,1,5,4,1,3/7/19/12/16/17,7,TRUE,FALSE,TRUE,2023,FALSE
-1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,J.D. Martinez,31065,1,5,4,1,11/12/16/17,12,TRUE,FALSE,TRUE,2023,FALSE
7,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Jesse Winker,32833,1,5,4,1,8/5/12/16/17,16,FALSE,FALSE,FALSE,2023,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Carlos Santana,30280,1,5,4,1,1/7/19/11/12/16/17,1,TRUE,FALSE,TRUE,2023,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Sean Murphy,33557,1,5,4,1,0/11/12/16/17,0,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Edward Cabrera,40944,1,5,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
6,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,Kendall Graveman,33636,1,5,4,1,13/15/16/17,15,TRUE,TRUE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Daniel Bard,30158,1,5,4,1,13/15/16/17,17,FALSE,FALSE,FALSE,2023,FALSE
0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Jurickson Profar,31117,1,5,4,1,8/5/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
3,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Anthony Volpe,42547,1,5,4,1,4/6/19/12/16/17,16,FALSE,FALSE,FALSE,2023,FALSE
3,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,Jorge Lopez,33833,1,5,4,1,13/15/16/17,15,TRUE,TRUE,FALSE,2023,FALSE
5.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Oscar Colas,4987420,1,5,4,1,9/5/12/16/17,16,FALSE,FALSE,FALSE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Clarke Schmidt,41085,1,5,4,1,13/15/16/17,15,TRUE,TRUE,FALSE,2023,FALSE
-1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Trayce Thompson,30743,1,5,4,1,8/10/5/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Sandy Alcantara,35241,9,6,4,1,13/14/16/17,14,TRUE,TRUE,FALSE,2023,FALSE
2,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Nolan Arenado,31261,9,6,4,1,3/7/19/12/16/17,3,TRUE,FALSE,TRUE,2023,FALSE
5,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,Julio Rodriguez,41044,9,6,4,1,9/5/12/16/17,5,TRUE,FALSE,TRUE,2023,FALSE
